[2024-02-03 18:09:33.757] [info]  [InstalledAddonsProgressLogger] {"addonId":19872,"progress":0,"status":"Complete"}
[2024-02-03 18:09:33.757] [info]  [GamesServiceImpl] Game instance changed: c6ad6daa-a984-4539-8469-1824a6eb7af1 - ["Saved"]
[2024-02-03 18:09:33.757] [info]  [InstalledAddonsProgressLogger] {"addonId":19875,"progress":0,"status":"Pending in queue..."}
[2024-02-03 18:09:33.758] [info]  [InstalledAddonsProgressLogger] {"addonId":19875,"progress":0,"status":"Downloading..."}
[2024-02-03 18:09:33.805] [info]  [InstalledAddonsProgressLogger] {"addonId":19873,"progress":33,"status":"Downloading..."}
[2024-02-03 18:09:33.805] [info]  [InstalledAddonsProgressLogger] {"addonId":19873,"progress":33,"status":"Unzipping..."}
[2024-02-03 18:09:33.806] [info]  [InstalledAddonsProgressLogger] {"addonId":19873,"progress":33,"status":"Copying Files..."}
[2024-02-03 18:09:33.807] [info]  [InstalledAddonsProgressLogger] {"addonId":19873,"progress":43,"status":"Copying file 1 of 6"}
[2024-02-03 18:09:33.807] [info]  [InstalledAddonsProgressLogger] {"addonId":19873,"progress":55,"status":"Copying file 2 of 6"}
[2024-02-03 18:09:33.807] [info]  [InstalledAddonsProgressLogger] {"addonId":19873,"progress":66,"status":"Copying file 3 of 6"}
[2024-02-03 18:09:33.808] [info]  [InstalledAddonsProgressLogger] {"addonId":19873,"progress":77,"status":"Copying file 4 of 6"}
[2024-02-03 18:09:33.808] [info]  [InstalledAddonsProgressLogger] {"addonId":19873,"progress":88,"status":"Copying file 5 of 6"}
[2024-02-03 18:09:33.809] [info]  [InstalledAddonsProgressLogger] {"addonId":19873,"progress":100,"status":"Copying file 6 of 6"}
[2024-02-03 18:09:33.809] [info]  [InstalledAddonsProgressLogger] {"addonId":19873,"progress":100,"status":"Deleting temporary zip..."}
[2024-02-03 18:09:33.810] [info]  [InstalledAddonsProgressLogger] {"addonId":19873,"progress":100,"status":"Deleting backup folder..."}
[2024-02-03 18:09:33.810] [info]  [InstalledAddonsProgressLogger] {"addonId":19873,"progress":16,"status":"Deleting file 1 of 6"}
[2024-02-03 18:09:33.810] [info]  [InstalledAddonsProgressLogger] {"addonId":19873,"progress":33,"status":"Deleting file 2 of 6"}
